Marca temporal,Dirección de correo electrónico,Sede,Ubicación,Sub-Ubicación,Nombre del articulo,Foto actual del articulo,Tipo de elemento,Serie,estado,Disponible para su uso,Descripción,Cantidad,Valor unitario,Observaciones,Fecha,Nombre de quien realiza el proceso,Nombre de testigos,Observaciones,Aulas de clases,Articulo del aula de clases,Aulas de tecnología,Articulo del aula de tecnología,Aulas de informática,Articulo del aula de informática,Aulas de música,Articulo del aula de música,Aulas múltiples,Articulo del Aula múltiple,Bibliotecas,Articulo de la Biblioteca,Laboratorios de Física,Articulo del Laboratorio de Física,Laboratorios de Química,Articulo del Laboratorio de Química,Oficinas,Articulo de la Oficina,Codigo contable,Vida util [años],Valor total,Imagen,Edit Url,Etiqueta,Cards,Color,timestampTemp
1/3/2019 10:20:06,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 003,Lámpara,https://drive.google.com/open?id=1gNWoY1io89S7yel8ISFJDfUnq7SbZ8cc,"Propiedad, planta y equipo.",,Bueno,Si,,1,,,,,,,Aula - 004,Abanico de techo,,,,,,,,,,,,,,,,,,,132,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1gNWoY1io89S7yel8ISFJDfUnq7SbZ8cc,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucAAmdh5QB6HOFU4CH7WIt74Q5xfxtt2WRLEKTp_J1YxxG4EJQyM9AHYnQYlsP-k3Q,https://drive.google.com/a/denzilescolar.edu.co/file/d/1_xlN6G_ubS1Rd2ahBU76QBQv6EM2FFiO/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:21:37,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",https://drive.google.com/open?id=1hD5A7bf3GrqbJgWMSWHiQEWwnBGT07aO,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 003,Abanico de techo,,,,,,,,,,,,,,,,,,,133,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1hD5A7bf3GrqbJgWMSWHiQEWwnBGT07aO,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuc4VEvGXje3OBzWII1C18vDuMHIhrYRccAZETQyMkx0QdMYygiMGTVBLrkImnvq3rQ,https://drive.google.com/a/denzilescolar.edu.co/file/d/1FkWxIbaQejfnAfjY6nph7d_93VtvNQfr/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:22:49,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 003,Escritorio,https://drive.google.com/open?id=1zXd1gdmiHxUUbOeEaabD8yWDKVDj_E5D,Materiales para educación.,,Regular,Si,La parte superior está levantada,1,,,,,,,Aula - 004,Tablero,,,,,,,,,,,,,,,,,,,134,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1zXd1gdmiHxUUbOeEaabD8yWDKVDj_E5D,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnue0N7Y8Ylecq0ri8UfPS-tNwMeBeVKKjI65XvowOn2HqaihXmKzEeAHOwViF7vhz6U,https://drive.google.com/a/denzilescolar.edu.co/file/d/1QGvpguQnV4sRzrrNbR2TSq38SaRnDso0/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:22:51,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",https://drive.google.com/open?id=1ulsv1RdXPBR0cRaQdeWl4-4sbO20fO8Q,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 003,Lámpara,,,,,,,,,,,,,,,,,,,135,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1ulsv1RdXPBR0cRaQdeWl4-4sbO20fO8Q,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueb0iaHOMp3nUtPu4Xcc2_wnIEQsa_zeMj_N4l9EcKjzvAXQSkIKGpxaH8Nta6s0gw,https://drive.google.com/a/denzilescolar.edu.co/file/d/1iY-nwWcMALc-AkqDDULyIET3gaaPjqFI/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:24:02,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",https://drive.google.com/open?id=1_oPNg7mcGy7_boXukNi03baW5M4u_zn1,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 003,Lámpara,,,,,,,,,,,,,,,,,,,136,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1_oPNg7mcGy7_boXukNi03baW5M4u_zn1,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnue3XbVSEzjUjhIwqjFJv2WIp6R6L56gI1MEN2hpZuCSzrLoTynen6944NceBFGqYLs,https://drive.google.com/a/denzilescolar.edu.co/file/d/1yZwuJVD6yalW9KdJi7Xwsc-uiaOHgyPm/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:24:08,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 003,Silla ACOLCHADA en TELA con estructura de TUBO metalico,https://drive.google.com/open?id=1OrOCRRs_uTYTGuL0h9bv5gHZ1acyvTI1,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 004,Escritorio,,,,,,,,,,,,,,,,,,,137,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1OrOCRRs_uTYTGuL0h9bv5gHZ1acyvTI1,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufmYBzW2ZHtL4ytR7rGnJBfqYXcoVeBFN8AS8ou1FS3LmFEUcGshO7iMLtmKCmZLrU,https://drive.google.com/a/denzilescolar.edu.co/file/d/1oevcB3VbJZ_NWNUrQO17UXlou4G-Ikbo/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:25:05,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",https://drive.google.com/open?id=1DBBJgFsozJmyqQY46RENqXfdmOqbcpvD,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 003,Lámpara,,,,,,,,,,,,,,,,,,,138,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1DBBJgFsozJmyqQY46RENqXfdmOqbcpvD,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucCBRsbGK_s7G-1dC0dMh2Uy-Tevt9bwvaMEdgGJWY9y2Lenl5tcT0Hxlbr3_CELLk,https://drive.google.com/a/denzilescolar.edu.co/file/d/1IOh0c1RFwpyQW2xQjl_sVG1fZp4SNzYF/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:25:21,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 003,Tablero,https://drive.google.com/open?id=1u2F0V-01GExzT8sQKViQDCu309sRChu5,Materiales para educación.,,Regular,Si,Está manchado,1,,,,,,,Aula - 004,Silla ACOLCHADA en TELA con estructura de TUBO metalico,,,,,,,,,,,,,,,,,,,139,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1u2F0V-01GExzT8sQKViQDCu309sRChu5,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuf9k7_7ZISYmE72hlZ7vnQrUSOeA094WxRltJZKJUOoLL_qmngd3B2MrrK-3TCxzQE,https://drive.google.com/a/denzilescolar.edu.co/file/d/1a7H0X0vUAmhsP3-40v0aS7dq5hculQGZ/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:26:27,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",https://drive.google.com/open?id=1xOU7SrJjgZK_hXHOIkh9LuUr4cP3FcOy,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 003,Lámpara,,,,,,,,,,,,,,,,,,,140,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1xOU7SrJjgZK_hXHOIkh9LuUr4cP3FcOy,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufISuzHKeyINxYaQFYR5f-HA9UdnPwt23QiV4l_Cmzs9lHHaBPzTdG-aCNQwANuaTY,https://drive.google.com/a/denzilescolar.edu.co/file/d/1vck9Q7Hv11-0gL5ekGyHShabOQgAZ-jB/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:26:51,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1IMBkiKmd0KimoXoVScg7rE-NMRhcCVU1,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",,,,,,,,,,,,,,,,,,,141,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1IMBkiKmd0KimoXoVScg7rE-NMRhcCVU1,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudZNyK_Bx4gJtJVSo3dY56O1OQVbz9aHJGjaIF_yBh9JeHLjBeyNTXrx7uoU37uYd0,https://drive.google.com/a/denzilescolar.edu.co/file/d/1PAI32SBEGIOS-PnOnzvkLrlwkzp4bp2G/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:28:00,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1DLxecoDSknwwxVdJbh32sKqXAZayHqS2,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 003,Escritorio,,,,,,,,,,,,,,,,,,,142,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1DLxecoDSknwwxVdJbh32sKqXAZayHqS2,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufsLpGldYOpwgq4kURYnt2A8dFGViB5VApfM_TCs_DeCrav3pBLgRn7hYHlBJMXiZY,https://drive.google.com/a/denzilescolar.edu.co/file/d/1HbMFUR_aLgeaq17zF5aE-7ItnWb-FX_0/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:28:03,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",https://drive.google.com/open?id=1LVWA2VMLlSSZnjn_KWZrCqAuJ_oKI78u,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",,,,,,,,,,,,,,,,,,,143,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1LVWA2VMLlSSZnjn_KWZrCqAuJ_oKI78u,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucil_nWMrKjhqNnl3XFKHL-b8NVpMdhiBtYjyuxzrlPT8Pi9obapw3SZICG-PbPkkw,https://drive.google.com/a/denzilescolar.edu.co/file/d/1vv7t6lHAEKK1KQKQweXBehW6FbnTMbsg/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:29:12,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1JJY0srmdQgiUHebvv41kPFWllYBFuU6h,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",,,,,,,,,,,,,,,,,,,144,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1JJY0srmdQgiUHebvv41kPFWllYBFuU6h,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucCQ0KrSQaw_UGfmWrYF4__bmS_5YL4Lrv3nJTUyRjAms8PXSdt7tNFSBm-M2xIhH8,https://drive.google.com/a/denzilescolar.edu.co/file/d/14b1bvFhgyQnKChz7cJRXJGstvDf-r092/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:29:56,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 003,Silla ACOLCHADA en TELA con estructura de TUBO metalico,,,,,,,,,,,,,,,,,,,145,undefined,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudFso_RMPV5kHcQ-vDLlQAm5kUCV9KE9o1etuIkctApJjqDJFDWdiMiFIuQEOE1RXs,https://drive.google.com/a/denzilescolar.edu.co/file/d/1SPFH6Flqt-3wBds0Cq-z1XGmWOoC4nFY/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:31:08,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1MDiqEivk3-ccMpkB8kFbYHpzvBJSV6CN,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",,,,,,,,,,,,,,,,,,,146,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1MDiqEivk3-ccMpkB8kFbYHpzvBJSV6CN,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudNWs627Oh6Hu6oyzn7btZsYygKIoo7-4Aormk-q_Kc57U_eLGR0eN0rfTIZfbR0H4,https://drive.google.com/a/denzilescolar.edu.co/file/d/1DILG-2-rWSVXTwmM2aCF8osVwJP-xdTg/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:31:32,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",https://drive.google.com/open?id=1f8hMIHuFpTYt8TeUM1ontOBlEiunHcP0,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 003,Tablero,,,,,,,,,,,,,,,,,,,147,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1f8hMIHuFpTYt8TeUM1ontOBlEiunHcP0,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueeAGf1RElSHy4IJ7vy-a542dQcc5id5so9jH2sGYj1abi-UO7MECn2XyHgkid02NY,https://drive.google.com/a/denzilescolar.edu.co/file/d/1jWhH93f5DCTZsxWhmf1AQoo5XOxJVpTb/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:32:45,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=12OIriw4hMPzk9yKI0f1jSyr3JrEkzB6M,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",,,,,,,,,,,,,,,,,,,148,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=12OIriw4hMPzk9yKI0f1jSyr3JrEkzB6M,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucmL0zMkC-Wj7nuG1DL3_tU88vh4r_48FCqd3LxTDifbCGwXS_csEyYMpzfpEZ0mVA,https://drive.google.com/a/denzilescolar.edu.co/file/d/1P4GNyb8h-8S2hP2tVvxPON02x6J1LXUp/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:32:55,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",https://drive.google.com/open?id=10ojQLEiPC56TIfhRtZi_OEq2RW2ArCmN,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,149,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=10ojQLEiPC56TIfhRtZi_OEq2RW2ArCmN,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufWxg_2znV7IRacgg7LyIYoYHksGPSaaWHEXwyVJoXjptYMU6SljbCAxZEbDBT3-Xg,https://drive.google.com/a/denzilescolar.edu.co/file/d/1kpyxm9ewgotulvCUJCFKqr8K3qYOanCX/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:34:08,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=14LFtSun45CeehdC2D_V36WNt2hIF96SF,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,150,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=14LFtSun45CeehdC2D_V36WNt2hIF96SF,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuceXDw_HG3LSjvFU8DKQqj74puf-iazR9aHolK5l6SXx83TIxJr2t8Uz_uSD77DZXQ,https://drive.google.com/a/denzilescolar.edu.co/file/d/1GWKb-42EYV5IpgjqhMrCYTkF5qgi2K64/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:34:08,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",https://drive.google.com/open?id=1EL5Ui4PkCxHVFVU9q2tCU7fnfZalEDMk,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",,,,,,,,,,,,,,,,,,,151,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1EL5Ui4PkCxHVFVU9q2tCU7fnfZalEDMk,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnue-rtR_chLm6M_rq8jWK1hzM8BeSC72xiNGNvGqSs_T6Bg_KnDjUa3DwD4YuUI3Yjs,https://drive.google.com/a/denzilescolar.edu.co/file/d/1WlwNF_RfqNZhZ_-ukf3hLCt_wO18u_2Q/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:35:09,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",https://drive.google.com/open?id=1_yDWOT6QdcjQV2Q8Daf_0rTclnecbEUB,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,152,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1_yDWOT6QdcjQV2Q8Daf_0rTclnecbEUB,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucPQ3HRL-pAfhYL7aw5r4nylBECv5kULGeTRmdWF2wYOFw4Qkx_hvcHWYqrRJkizCE,https://drive.google.com/a/denzilescolar.edu.co/file/d/1lL2gwhMg4CXnZ3Ymb8bNTUgU2KwTz38r/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:35:51,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1KU_SvNKkZvTqKu3qXpWy8dcCV-65H4d-,Materiales para educación.,,Regular,Si,La parte superior está levantanda,1,,,,,,,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,153,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1KU_SvNKkZvTqKu3qXpWy8dcCV-65H4d-,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuebHq50vNj11X4hpUz664ZVr_RRHKtYKfvrG6VN_-OH8x6RwuTDbQ1qrjpzGxJS35Y,https://drive.google.com/a/denzilescolar.edu.co/file/d/1BKaHALIOBAJFZjcySqgUrvssfnOkcWRp/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:36:25,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",https://drive.google.com/open?id=1ZgrbFAl5GIQg2KQXaLFNDr7FvZhf1GFU,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,154,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1ZgrbFAl5GIQg2KQXaLFNDr7FvZhf1GFU,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufhF-aFgCZ7etanCPbYziujZc_8oZiYzuylWOCvP4Ao-Umx9TndG7F4mQZEfUPh36w,https://drive.google.com/a/denzilescolar.edu.co/file/d/1VrkWhM9DHo2rL6tHzo59xD4FsvXIBKwK/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:37:17,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1_VkrTE-0RDAJlB8W1cKaMsI3fNwFfi4a,Materiales para educación.,,Bueno,Si,,1,,,,,,,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",,,,,,,,,,,,,,,,,,,155,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1_VkrTE-0RDAJlB8W1cKaMsI3fNwFfi4a,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudw_JocgRpPt2W5BnzCGO7nuXKKmnRhobm-b4CbqYYXWrYlnBWUJWni34L-Xnu9gMo,https://drive.google.com/a/denzilescolar.edu.co/file/d/1hEgIawM6DPS0BFktJ1gLfEwPXE_7tBEK/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:37:42,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",https://drive.google.com/open?id=1AfMnYZ0JN9HzA-ADHQvX0Insw-eoRUdG,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,156,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1AfMnYZ0JN9HzA-ADHQvX0Insw-eoRUdG,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucRZnq61MneeuyahPo5sNRlrucAKlwc95PS3dw_JWM04KB4lb-2zB1852B9qpYLst8,https://drive.google.com/a/denzilescolar.edu.co/file/d/16YIiumHEkfut1jYlNS-RtjnKkoCyuyRt/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:39:02,eidermejia@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",https://drive.google.com/open?id=1FDvYaatANbZJCPHphEqVAyu4SzDddcVK,Materiales para prestación de servicios.,,Bueno,Si,,1,,,,,,,Aula - 004,"Pupitre con espaldar y brazo en MADERA, con estructura en ANGULO metalico",,,,,,,,,,,,,,,,,,,157,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1FDvYaatANbZJCPHphEqVAyu4SzDddcVK,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufBAtynVU1jS9ec36dKAjtsdnxwW7N9UoLvb-4lrKYHwDrenQrUAVpS8ei_vQ_jPQ4,https://drive.google.com/a/denzilescolar.edu.co/file/d/1OkqGZf1P3duLGdtAvg0u5N2KyjTkto_S/view?usp=drivesdk,,#ffffff,1/3/2019
1/3/2019 10:39:25,inventarios@denzilescolar.edu.co,Mega,Aulas de clases,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",https://drive.google.com/open?id=1TNPBe-5bFyrhspK0RnfveWX_wsp6BwjB,Materiales para educación.,,Regular,Si,La parte superior del escritorio está levantado,1,,,,,,,Aula - 003,"Kit silla y mesa pequeña con superficie, espaldar plástico con estructura en tubo metalico",,,,,,,,,,,,,,,,,,,158,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1TNPBe-5bFyrhspK0RnfveWX_wsp6BwjB,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudWUzwxWjz488vuBnrViXXMRGf53F_ioyd_h4FC-wRss21xm7wQhmt4XGYPApCYzOU,https://drive.google.com/a/denzilescolar.edu.co/file/d/1XS9Reh2uqWf5edd9M_DhZq7EdTVhFrsc/view?usp=drivesdk,,#ffffff,1/3/2019
